Customer ID,Name,Gender,Age,Occupation,Marital Status,"Address (City, State, Zip Code)",Age Bucket,Married Flag,Senior Citizen Flag,Customer Segment,Policy ID,Policy Type,Coverage Amount,Premium Amount,Policy Start Date,Policy End Date,Payment Frequency,Status,Policy Duration Days,Policy Duration Category,Active Policy Flag,Agent ID,Renewal Status,Policy Discounts,Risk Score,High_Risk_Flag,Risk Category,High Risk Flag,Renewal Segment
CUST72604656,Ashley Mcgee,Male,20,"Surveyor, planning and development",Widowed,"Lake Franceshaven, South Carolina, 91999",18-25,0,0,Young Adult,POL29858612,Health,95399,174.61,2020-04-15,2023-12-09,Annually,Lapsed,1333,Long Term,0,AGT31432263,Renewed,46,5,0,Low Risk,0,Loyal
CUST42299913,Katherine Rogers,Female,53,Warehouse manager,Single,"East Blakefurt, Kentucky, 67637",46-55,0,0,Senior Adult,POL54950027,Life,374253,1474,2024-11-30,2026-08-07,Monthly,Terminated,615,Medium Term,0,AGT59705268,Not Renewed,9,56,0,Medium Risk,0,Churned
CUST42299913,Katherine Rogers,Female,53,Warehouse manager,Single,"East Blakefurt, Kentucky, 67637",46-55,0,0,Senior Adult,POL27988636,Auto,357827,665.5,2021-04-16,2030-10-18,Monthly,Terminated,3472,Long Term,0,AGT03539544,Renewed,49,66,0,High Risk,0,Loyal
CUST42299913,Katherine Rogers,Female,53,Warehouse manager,Single,"East Blakefurt, Kentucky, 67637",46-55,0,0,Senior Adult,POL88929117,Health,421978,1452.42,2016-02-18,2024-07-21,Monthly,Terminated,3076,Long Term,0,AGT70132967,Renewed,3,99,1,High Risk,1,Loyal
CUST42299913,Katherine Rogers,Female,53,Warehouse manager,Single,"East Blakefurt, Kentucky, 67637",46-55,0,0,Senior Adult,POL06694262,Health,376935,233.4,2021-01-17,2025-10-07,Annually,Active,1724,Long Term,1,AGT12079082,Renewed,44,6,0,Low Risk,0,Loyal
CUST30106981,Colleen Chapman,Female,78,"Librarian, public",Divorced,"Jenniferland, New Hampshire, 17188",56+,0,1,Senior Adult,POL88077264,Health,214628,752.42,2024-03-01,2031-01-19,Monthly,Terminated,2515,Long Term,0,AGT71657679,Renewed,26,54,0,Medium Risk,0,Loyal
CUST30106981,Colleen Chapman,Female,78,"Librarian, public",Divorced,"Jenniferland, New Hampshire, 17188",56+,0,1,Senior Adult,POL66890932,Health,408738,1535.26,2019-06-16,2027-04-25,Annually,Active,2870,Long Term,1,AGT90303770,Renewed,40,45,0,Medium Risk,0,Loyal
CUST85950802,David Gomez,Male,40,Medical illustrator,Widowed,"Reneefurt, Illinois, 02784",36-45,0,0,Middle Age,POL53156329,Health,132528,1705.3,2019-08-11,2027-10-22,Monthly,Lapsed,2994,Long Term,0,AGT22033343,Pending,21,73,1,High Risk,1,At Risk
CUST65675664,Brandon Martinez,Female,52,"Surveyor, commercial/residential",Widowed,"Tamarastad, Kansas, 74587",46-55,0,0,Senior Adult,POL62201641,Health,352047,1370.75,2018-02-01,2019-07-08,Annually,Lapsed,522,Medium Term,0,AGT05190139,Not Renewed,50,56,0,Medium Risk,0,Churned
CUST65675664,Brandon Martinez,Female,52,"Surveyor, commercial/residential",Widowed,"Tamarastad, Kansas, 74587",46-55,0,0,Senior Adult,POL33177916,Property,80217,1870.37,2019-03-31,2020-05-08,Annually,Active,404,Medium Term,1,AGT99933473,Not Renewed,16,96,1,High Risk,1,Churned
CUST86757499,Jodi Moore,Other,50,"Accountant, chartered",Widowed,"New Victoria, Arkansas, 12537",46-55,0,0,Middle Age,POL79712563,Life,479808,1934.92,2017-02-25,2019-03-20,Annually,Terminated,753,Medium Term,0,AGT25441460,Not Renewed,4,95,1,High Risk,1,Churned
CUST86757499,Jodi Moore,Other,50,"Accountant, chartered",Widowed,"New Victoria, Arkansas, 12537",46-55,0,0,Middle Age,POL11516583,Property,461878,1089.63,2021-01-30,2025-10-30,Quarterly,Terminated,1734,Long Term,0,AGT23050291,Not Renewed,32,19,0,Low Risk,0,Churned
CUST47383876,Emily Pena,Male,44,Research scientist (medical),Widowed,"East Davidborough, Iowa, 13374",36-45,0,0,Middle Age,POL17278693,Health,151665,658.3,2015-02-23,2023-07-24,Monthly,Terminated,3073,Long Term,0,AGT76790642,Renewed,32,97,1,High Risk,1,Loyal
CUST47383876,Emily Pena,Male,44,Research scientist (medical),Widowed,"East Davidborough, Iowa, 13374",36-45,0,0,Middle Age,POL18326349,Auto,247261,888.13,2019-06-20,2020-11-17,Quarterly,Lapsed,516,Medium Term,0,AGT97689777,Pending,14,30,0,Low Risk,0,At Risk
CUST12229226,Pamela Warren,Female,59,"Investment banker, operational",Divorced,"East Cheryl, Oklahoma, 39023",56+,0,0,Senior Adult,POL31396762,Health,248839,1098.08,2022-04-26,2030-10-19,Quarterly,Terminated,3098,Long Term,0,AGT42429170,Not Renewed,14,89,1,High Risk,1,Churned
CUST89250160,Linda Todd,Female,74,Proofreader,Divorced,"South Joseph, Texas, 40811",56+,0,1,Senior Adult,POL16359450,Property,317170,462.56,2016-12-13,2020-11-13,Monthly,Lapsed,1431,Long Term,0,AGT60036568,Pending,33,63,0,High Risk,0,At Risk
CUST89250160,Linda Todd,Female,74,Proofreader,Divorced,"South Joseph, Texas, 40811",56+,0,1,Senior Adult,POL69073858,Life,139875,1165.73,2018-03-18,2020-08-25,Monthly,Lapsed,891,Medium Term,0,AGT30254491,Renewed,30,95,1,High Risk,1,Loyal
CUST89250160,Linda Todd,Female,74,Proofreader,Divorced,"South Joseph, Texas, 40811",56+,0,1,Senior Adult,POL71227580,Auto,293016,1599.56,2023-05-18,2029-06-05,Monthly,Terminated,2210,Long Term,0,AGT44687181,Renewed,24,56,0,Medium Risk,0,Loyal
CUST19968931,Samantha Berry,Female,69,Freight forwarder,Divorced,"Shannonville, Pennsylvania, 41270",56+,0,1,Senior Adult,POL69765567,Health,34651,919.73,2022-03-26,2032-03-08,Annually,Lapsed,3635,Long Term,0,AGT19148747,Renewed,3,39,0,Medium Risk,0,Loyal
CUST19968931,Samantha Berry,Female,69,Freight forwarder,Divorced,"Shannonville, Pennsylvania, 41270",56+,0,1,Senior Adult,POL47491023,Property,298939,469.78,2020-08-14,2026-07-28,Quarterly,Active,2174,Long Term,1,AGT53492924,Not Renewed,40,62,0,High Risk,0,Churned
CUST88304640,Laura Contreras,Male,54,Adult nurse,Divorced,"West Kaitlynville, North Dakota, 87787",46-55,0,0,Senior Adult,POL09975061,Property,232310,444.55,2022-02-17,2030-09-12,Annually,Terminated,3129,Long Term,0,AGT69399540,Renewed,2,94,1,High Risk,1,Loyal
CUST88304640,Laura Contreras,Male,54,Adult nurse,Divorced,"West Kaitlynville, North Dakota, 87787",46-55,0,0,Senior Adult,POL98213594,Life,348623,1521.74,2019-04-24,2025-06-21,Quarterly,Terminated,2250,Long Term,0,AGT46222850,Not Renewed,17,82,1,High Risk,1,Churned
CUST68869346,Kathryn Young,Other,22,"Scientist, biomedical",Widowed,"Kristenview, Illinois, 98053",18-25,0,0,Young Adult,POL81521713,Life,468815,278.72,2022-10-08,2026-09-20,Monthly,Lapsed,1443,Long Term,0,AGT69549664,Pending,49,79,1,High Risk,1,At Risk
CUST55686510,Brittany Bryant,Female,61,Magazine journalist,Single,"Colleenbury, Virginia, 24495",56+,0,1,Senior Adult,POL69786310,Auto,366345,754.72,2019-06-17,2027-04-23,Quarterly,Active,2867,Long Term,1,AGT05509013,Pending,40,64,0,High Risk,0,At Risk
CUST47155964,Jordan Green,Female,52,Chief Marketing Officer,Married,"Lake Wendyside, Arkansas, 33397",46-55,1,0,Senior Adult,POL16642790,Auto,87563,1341.85,2024-10-09,2030-06-05,Annually,Active,2065,Long Term,1,AGT34575181,Not Renewed,34,78,1,High Risk,1,Churned
CUST22997992,Scott Ward,Female,42,Music tutor,Divorced,"Grantport, New Mexico, 06309",36-45,0,0,Middle Age,POL22858712,Life,368629,1057.48,2024-11-18,2028-11-26,Quarterly,Lapsed,1469,Long Term,0,AGT25099010,Renewed,33,74,1,High Risk,1,Loyal
CUST17126231,Elizabeth Middleton,Other,56,Web designer,Single,"Charlesstad, Alaska, 59331",56+,0,0,Senior Adult,POL30306030,Life,102551,413.56,2024-04-28,2029-12-29,Monthly,Terminated,2071,Long Term,0,AGT10274947,Renewed,42,87,1,High Risk,1,Loyal
CUST90930392,Carrie Nolan,Female,66,Hospital pharmacist,Divorced,"Travismouth, Hawaii, 32478",56+,0,1,Senior Adult,POL91221786,Health,171331,1282.32,2016-03-28,2017-07-26,Monthly,Active,485,Medium Term,1,AGT98827293,Renewed,32,46,0,Medium Risk,0,Loyal
CUST21477650,Troy Phillips,Other,77,Licensed conveyancer,Divorced,"Jeremytown, Arkansas, 89645",56+,0,1,Senior Adult,POL07151220,Auto,159679,961.5,2016-07-03,2021-12-13,Monthly,Lapsed,1989,Long Term,0,AGT81662852,Renewed,2,45,0,Medium Risk,0,Loyal
CUST05189529,Brandy Dickson,Male,65,Lawyer,Single,"North Bob, Ohio, 21817",56+,0,1,Senior Adult,POL66279716,Health,99380,499.22,2022-09-02,2024-01-07,Monthly,Active,492,Medium Term,1,AGT82604158,Not Renewed,7,56,0,Medium Risk,0,Churned
CUST95138343,Brittney Taylor,Female,19,Sports development officer,Divorced,"South Paul, Mississippi, 38277",18-25,0,0,Young Adult,POL78615644,Property,204165,904.44,2017-11-13,2026-12-10,Monthly,Terminated,3314,Long Term,0,AGT76412356,Renewed,33,71,1,High Risk,1,Loyal
CUST95445734,Justin Smith,Male,38,Theatre stage manager,Widowed,"West Kimberlystad, Michigan, 11809",36-45,0,0,Middle Age,POL53203220,Auto,178761,1190.44,2022-08-01,2025-03-18,Quarterly,Active,960,Medium Term,1,AGT43036261,Renewed,14,35,0,Medium Risk,0,Loyal
CUST01401561,Miss Jacqueline Brown,Male,72,Emergency planning/management officer,Married,"Staceyshire, Kentucky, 20202",56+,1,1,Senior Adult,POL53010731,Life,119831,603.19,2016-05-23,2025-02-11,Annually,Terminated,3186,Long Term,0,AGT75922960,Renewed,0,76,1,High Risk,1,Loyal
CUST50318524,Joseph Burke,Male,32,Risk analyst,Married,"West Bonnieside, South Dakota, 81852",26-35,1,0,Middle Age,POL81138188,Life,177993,1245.13,2024-07-19,2032-03-23,Monthly,Terminated,2804,Long Term,0,AGT07793676,Not Renewed,14,80,1,High Risk,1,Churned
CUST50318524,Joseph Burke,Male,32,Risk analyst,Married,"West Bonnieside, South Dakota, 81852",26-35,1,0,Middle Age,POL20706206,Auto,309318,246.08,2022-09-02,2025-12-09,Annually,Terminated,1194,Long Term,0,AGT80220827,Renewed,35,9,0,Low Risk,0,Loyal
CUST50318524,Joseph Burke,Male,32,Risk analyst,Married,"West Bonnieside, South Dakota, 81852",26-35,1,0,Middle Age,POL51072815,Health,143004,1713.66,2021-12-30,2031-01-29,Quarterly,Lapsed,3317,Long Term,0,AGT77948508,Not Renewed,1,39,0,Medium Risk,0,Churned
CUST84193604,Laurie Sanchez,Female,78,Accommodation manager,Married,"Derekmouth, Nebraska, 74898",56+,1,1,Senior Adult,POL95397773,Property,76760,647.67,2019-07-28,2027-12-27,Monthly,Terminated,3074,Long Term,0,AGT86361652,Pending,50,11,0,Low Risk,0,At Risk
CUST26743868,Anna Williams,Other,78,Network engineer,Widowed,"Colleenborough, Nevada, 00904",56+,0,1,Senior Adult,POL61983383,Property,389568,1812.76,2023-07-25,2026-12-07,Quarterly,Active,1231,Long Term,1,AGT43949223,Not Renewed,26,92,1,High Risk,1,Churned
CUST26743868,Anna Williams,Other,78,Network engineer,Widowed,"Colleenborough, Nevada, 00904",56+,0,1,Senior Adult,POL69546989,Health,306242,1571.87,2021-02-25,2028-03-10,Monthly,Active,2570,Long Term,1,AGT11940692,Renewed,2,25,0,Low Risk,0,Loyal
CUST26743868,Anna Williams,Other,78,Network engineer,Widowed,"Colleenborough, Nevada, 00904",56+,0,1,Senior Adult,POL20216032,Property,254746,1045.2,2023-02-07,2032-11-15,Monthly,Active,3569,Long Term,1,AGT54758282,Pending,11,14,0,Low Risk,0,At Risk
CUST18520299,Lisa Powell,Other,82,Radio producer,Divorced,"Greenefurt, Montana, 08502",56+,0,1,Senior Adult,POL17045726,Life,63400,665.68,2022-03-10,2028-11-06,Quarterly,Active,2433,Long Term,1,AGT71528454,Pending,22,92,1,High Risk,1,At Risk
CUST18520299,Lisa Powell,Other,82,Radio producer,Divorced,"Greenefurt, Montana, 08502",56+,0,1,Senior Adult,POL92392809,Property,408782,1030.6,2022-06-07,2024-09-21,Quarterly,Active,837,Medium Term,1,AGT88999704,Pending,3,81,1,High Risk,1,At Risk
CUST18520299,Lisa Powell,Other,82,Radio producer,Divorced,"Greenefurt, Montana, 08502",56+,0,1,Senior Adult,POL82338857,Property,298220,387.61,2019-06-29,2022-04-04,Annually,Terminated,1010,Medium Term,0,AGT62837540,Renewed,41,68,0,High Risk,0,Loyal
CUST79329107,Christopher Greer,Male,29,Community development worker,Married,"Moorefurt, Iowa, 94619",26-35,1,0,Young Adult,POL38380842,Health,67547,652.7,2017-10-01,2025-04-03,Monthly,Active,2741,Long Term,1,AGT99121921,Not Renewed,38,18,0,Low Risk,0,Churned
CUST79329107,Christopher Greer,Male,29,Community development worker,Married,"Moorefurt, Iowa, 94619",26-35,1,0,Young Adult,POL74112485,Auto,318107,1117.56,2023-02-12,2031-08-30,Monthly,Terminated,3121,Long Term,0,AGT18265451,Not Renewed,9,30,0,Low Risk,0,Churned
CUST85136844,Albert Conway,Other,29,Interior and spatial designer,Married,"Linhaven, Wisconsin, 29211",26-35,1,0,Young Adult,POL39660351,Property,251773,794.34,2019-01-30,2023-08-15,Quarterly,Lapsed,1658,Long Term,0,AGT33248768,Pending,28,90,1,High Risk,1,At Risk
CUST69637885,Nicholas Kent,Female,51,English as a second language teacher,Married,"Andersonview, Washington, 83801",46-55,1,0,Senior Adult,POL84931770,Health,338517,885.46,2016-05-16,2019-03-10,Monthly,Active,1028,Medium Term,1,AGT69668172,Renewed,9,76,1,High Risk,1,Loyal
CUST69637885,Nicholas Kent,Female,51,English as a second language teacher,Married,"Andersonview, Washington, 83801",46-55,1,0,Senior Adult,POL37677741,Life,34290,1696.05,2021-10-02,2027-08-14,Annually,Lapsed,2142,Long Term,0,AGT40942105,Renewed,10,86,1,High Risk,1,Loyal
CUST41476976,Amanda Greene,Female,85,Pharmacologist,Married,"Kyleberg, Maine, 65870",56+,1,1,Senior Adult,POL31588332,Property,116144,141.41,2020-07-01,2028-09-10,Monthly,Terminated,2993,Long Term,0,AGT81875092,Not Renewed,28,28,0,Low Risk,0,Churned
CUST41476976,Amanda Greene,Female,85,Pharmacologist,Married,"Kyleberg, Maine, 65870",56+,1,1,Senior Adult,POL12471063,Property,97801,814.61,2021-12-01,2026-03-06,Annually,Active,1556,Long Term,1,AGT92383786,Not Renewed,8,76,1,High Risk,1,Churned
CUST41476976,Amanda Greene,Female,85,Pharmacologist,Married,"Kyleberg, Maine, 65870",56+,1,1,Senior Adult,POL08364354,Life,418907,956.23,2022-05-18,2030-07-20,Quarterly,Active,2985,Long Term,1,AGT49232622,Pending,12,96,1,High Risk,1,At Risk
CUST89924604,Michael George,Other,77,"Psychologist, counselling",Single,"Lake Ian, Wisconsin, 60269",56+,0,1,Senior Adult,POL43888562,Auto,475627,285.32,2016-11-17,2020-01-27,Quarterly,Active,1166,Long Term,1,AGT09872138,Not Renewed,33,73,1,High Risk,1,Churned
CUST89924604,Michael George,Other,77,"Psychologist, counselling",Single,"Lake Ian, Wisconsin, 60269",56+,0,1,Senior Adult,POL25139363,Property,66095,1613.05,2023-02-14,2026-03-19,Monthly,Active,1129,Long Term,1,AGT82610093,Pending,23,41,0,Medium Risk,0,At Risk
CUST43829622,Shelia Harrell,Other,19,Sports administrator,Widowed,"Pamelaberg, Arizona, 01714",18-25,0,0,Young Adult,POL69557850,Auto,30491,1483.41,2018-08-12,2022-01-10,Quarterly,Lapsed,1247,Long Term,0,AGT38600353,Pending,28,97,1,High Risk,1,At Risk
CUST73828464,Shawn Miller,Other,40,Amenity horticulturist,Married,"Jaredchester, Oregon, 91550",36-45,1,0,Middle Age,POL47409156,Health,264789,1905.54,2019-12-24,2026-05-07,Annually,Active,2326,Long Term,1,AGT42221698,Not Renewed,20,10,0,Low Risk,0,Churned
CUST73828464,Shawn Miller,Other,40,Amenity horticulturist,Married,"Jaredchester, Oregon, 91550",36-45,1,0,Middle Age,POL39397182,Health,400947,834.63,2021-04-23,2023-01-06,Monthly,Terminated,623,Medium Term,0,AGT13982306,Pending,46,26,0,Low Risk,0,At Risk
CUST73828464,Shawn Miller,Other,40,Amenity horticulturist,Married,"Jaredchester, Oregon, 91550",36-45,1,0,Middle Age,POL25823193,Health,310533,613.49,2021-10-20,2022-12-11,Quarterly,Active,417,Medium Term,1,AGT91050057,Pending,0,63,0,High Risk,0,At Risk
CUST02497809,Cindy Charles,Other,47,"Presenter, broadcasting",Widowed,"Port James, North Dakota, 37270",46-55,0,0,Middle Age,POL44693402,Property,356170,1023.35,2018-01-02,2022-02-16,Monthly,Terminated,1506,Long Term,0,AGT88828795,Not Renewed,5,1,0,Low Risk,0,Churned
CUST63047493,Richard Woodward,Other,78,"Civil engineer, consulting",Divorced,"Melissamouth, Kentucky, 67260",56+,0,1,Senior Adult,POL38002249,Health,73389,1371.27,2020-11-09,2023-08-29,Quarterly,Active,1023,Medium Term,1,AGT09806626,Renewed,48,61,0,High Risk,0,Loyal
CUST13413110,Brian Campbell,Female,76,Chief Technology Officer,Single,"Port Kristin, Oregon, 09007",56+,0,1,Senior Adult,POL67118908,Property,474906,1705.54,2016-08-09,2021-02-05,Annually,Terminated,1641,Long Term,0,AGT49729745,Not Renewed,0,97,1,High Risk,1,Churned
CUST15783123,John Arnold,Male,65,Photographer,Divorced,"East Cindy, Connecticut, 44073",56+,0,1,Senior Adult,POL03258103,Property,488317,1436.88,2015-05-22,2017-03-28,Quarterly,Terminated,676,Medium Term,0,AGT86962471,Pending,4,51,0,Medium Risk,0,At Risk
CUST21670322,Edward Cole,Other,25,"Engineer, drilling",Single,"Greenfort, Illinois, 59837",18-25,0,0,Young Adult,POL08536084,Life,494148,1190.96,2024-11-03,2028-12-15,Annually,Terminated,1503,Long Term,0,AGT51660442,Pending,11,6,0,Low Risk,0,At Risk
CUST88124412,Sean Whitney,Female,79,"Engineer, mining",Married,"Walkershire, Massachusetts, 03701",56+,1,1,Senior Adult,POL19136648,Auto,319402,834.19,2020-06-12,2027-03-15,Quarterly,Active,2467,Long Term,1,AGT40084829,Not Renewed,10,66,0,High Risk,0,Churned
CUST88124412,Sean Whitney,Female,79,"Engineer, mining",Married,"Walkershire, Massachusetts, 03701",56+,1,1,Senior Adult,POL26422191,Health,421133,807.21,2017-01-30,2024-09-06,Quarterly,Lapsed,2776,Long Term,0,AGT43031699,Not Renewed,2,31,0,Medium Risk,0,Churned
CUST57393366,Andrew Pennington,Female,75,Agricultural consultant,Widowed,"Lake Brandonchester, South Carolina, 39922",56+,0,1,Senior Adult,POL68308449,Property,89123,1694.01,2015-05-03,2018-02-16,Monthly,Lapsed,1020,Medium Term,0,AGT23055989,Renewed,25,6,0,Low Risk,0,Loyal
CUST57393366,Andrew Pennington,Female,75,Agricultural consultant,Widowed,"Lake Brandonchester, South Carolina, 39922",56+,0,1,Senior Adult,POL70372456,Life,252288,1619.45,2019-09-13,2027-09-04,Quarterly,Active,2913,Long Term,1,AGT85678288,Renewed,41,43,0,Medium Risk,0,Loyal
CUST57393366,Andrew Pennington,Female,75,Agricultural consultant,Widowed,"Lake Brandonchester, South Carolina, 39922",56+,0,1,Senior Adult,POL65656910,Auto,46419,507.22,2022-01-07,2025-05-06,Quarterly,Active,1215,Long Term,1,AGT44597561,Not Renewed,13,18,0,Low Risk,0,Churned
CUST78057650,Mathew Mccullough,Other,40,Museum/gallery exhibitions officer,Single,"South Joshuaton, Michigan, 06327",36-45,0,0,Middle Age,POL97969575,Life,169345,1068.99,2016-08-15,2018-12-03,Monthly,Active,840,Medium Term,1,AGT38608444,Renewed,26,82,1,High Risk,1,Loyal
CUST78057650,Mathew Mccullough,Other,40,Museum/gallery exhibitions officer,Single,"South Joshuaton, Michigan, 06327",36-45,0,0,Middle Age,POL07367741,Auto,286888,1529.81,2015-11-01,2021-12-18,Monthly,Active,2239,Long Term,1,AGT44091780,Renewed,29,35,0,Medium Risk,0,Loyal
CUST77682848,Christy Carpenter,Female,75,Health service manager,Married,"North Henryberg, Oklahoma, 31841",56+,1,1,Senior Adult,POL49457170,Property,190778,959.1,2016-11-29,2022-03-16,Quarterly,Terminated,1933,Long Term,0,AGT21359872,Not Renewed,27,35,0,Medium Risk,0,Churned
CUST77682848,Christy Carpenter,Female,75,Health service manager,Married,"North Henryberg, Oklahoma, 31841",56+,1,1,Senior Adult,POL11983298,Health,413298,1612.31,2018-09-02,2024-04-05,Quarterly,Lapsed,2042,Long Term,0,AGT96781420,Pending,36,11,0,Low Risk,0,At Risk
CUST77682848,Christy Carpenter,Female,75,Health service manager,Married,"North Henryberg, Oklahoma, 31841",56+,1,1,Senior Adult,POL68033681,Life,55004,1974.94,2020-10-04,2022-09-22,Annually,Lapsed,718,Medium Term,0,AGT30790056,Pending,29,81,1,High Risk,1,At Risk
CUST80748135,Thomas Sloan,Other,82,Office manager,Divorced,"North Alexa, New York, 10352",56+,0,1,Senior Adult,POL65310322,Health,475354,547.88,2023-10-23,2032-11-17,Annually,Lapsed,3313,Long Term,0,AGT35808987,Pending,13,47,0,Medium Risk,0,At Risk
CUST82362920,Katherine Scott,Other,42,"Engineer, agricultural",Widowed,"New Wandafurt, Georgia, 92321",36-45,0,0,Middle Age,POL02457205,Property,466880,1463.1,2019-04-17,2027-08-17,Quarterly,Active,3044,Long Term,1,AGT80429019,Pending,37,11,0,Low Risk,0,At Risk
CUST81424332,Kenneth Taylor PhD,Other,77,Nature conservation officer,Widowed,"Wadechester, Michigan, 84383",56+,0,1,Senior Adult,POL10008915,Property,30683,1536.77,2014-12-31,2022-03-12,Annually,Active,2628,Long Term,1,AGT25205923,Not Renewed,9,66,0,High Risk,0,Churned
CUST67301841,Crystal Brown,Female,41,Social researcher,Widowed,"West Sandy, Washington, 40309",36-45,0,0,Middle Age,POL90366335,Property,75243,1535.2,2015-12-31,2019-07-17,Monthly,Terminated,1294,Long Term,0,AGT52196681,Renewed,5,72,1,High Risk,1,Loyal
CUST67301841,Crystal Brown,Female,41,Social researcher,Widowed,"West Sandy, Washington, 40309",36-45,0,0,Middle Age,POL72902683,Life,284085,1199.09,2016-12-12,2021-03-30,Monthly,Terminated,1569,Long Term,0,AGT90702411,Pending,14,69,0,High Risk,0,At Risk
CUST34079657,Brian Ortiz,Male,33,"Social research officer, government",Single,"West Jason, New Jersey, 32585",26-35,0,0,Middle Age,POL45321254,Life,334368,870.18,2024-06-01,2031-05-17,Quarterly,Lapsed,2541,Long Term,0,AGT56751869,Not Renewed,24,15,0,Low Risk,0,Churned
CUST78378678,Jennifer Cook,Other,84,Physiotherapist,Divorced,"Williamsfort, Texas, 75548",56+,0,1,Senior Adult,POL66935971,Health,183840,204.94,2018-02-26,2024-08-06,Annually,Lapsed,2353,Long Term,0,AGT28736170,Renewed,21,42,0,Medium Risk,0,Loyal
CUST78378678,Jennifer Cook,Other,84,Physiotherapist,Divorced,"Williamsfort, Texas, 75548",56+,0,1,Senior Adult,POL51933372,Health,196404,1227.14,2014-12-27,2020-02-01,Monthly,Active,1862,Long Term,1,AGT75815459,Renewed,17,33,0,Medium Risk,0,Loyal
CUST78378678,Jennifer Cook,Other,84,Physiotherapist,Divorced,"Williamsfort, Texas, 75548",56+,0,1,Senior Adult,POL36097059,Health,29601,1582.54,2020-03-16,2023-10-28,Quarterly,Terminated,1321,Long Term,0,AGT27341719,Not Renewed,50,85,1,High Risk,1,Churned
